sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum 
15 0.00097865 5 0.00097865 3.58 4.08 3 1.4233 0.93385 0.69167 0.75377 0.26539 0.12616 0.68702 54 40.7038 0.73378 0.5071 0.25208 0.34089 0.16697 0.070632 0.2595 29 9.8858 0.46791 0.31857 0.18611 0.23223 0.10178 0.050903 0.18036 83 19.2749 
15 0.00097865 5 0.00097865 3.58 4.08 3.5 1.2425 0.8279 0.5002 0.62932 0.23462 0.13362 0.57408 100 62.932 0.92375 0.62447 0.30161 0.43153 0.2292 0.08845 0.30455 54 23.3029 0.42279 0.30172 0.17009 0.20332 0.07879 0.045045 0.15618 154 31.312 
15 0.00097865 5 0.00097865 3.58 4.08 4 1.3037 0.88884 0.47898 0.65639 0.23462 0.10529 0.58056 96 63.0134 1.0119 0.74377 0.42031 0.51566 0.25498 0.10372 0.35807 58 29.9081 0.39862 0.27891 0.14842 0.19004 0.073434 0.037923 0.1438 154 29.2656 
15 0.00097865 5 0.00097865 3.58 4.08 4.5 1.2758 0.78426 0.46633 0.62707 0.25115 0.082111 0.55311 102 63.9611 1.1996 0.7704 0.28849 0.48964 0.14555 0.050746 0.44294 49 23.9923 0.31882 0.24415 0.12309 0.16068 0.06437 0.025631 0.13381 151 24.2634 
15 0.00097865 5 0.00097865 3.58 4.08 5 0.80237 0.63011 0.40139 0.41778 0.13854 0.047432 0.32752 76 31.7514 0.639 0.49513 0.23789 0.3214 0.13471 0.038022 0.28779 68 21.8552 0.3101 0.23762 0.12742 0.15203 0.050865 0.014776 0.1263 144 21.8927 
15 0.00097865 5 0.00097865 3.58 4.08 5.5 1.119 0.72903 0.4275 0.50727 0.17636 0.053833 0.38016 77 39.0598 0.48414 0.38441 0.23792 0.26154 0.12956 0.05587 0.16905 69 18.0464 0.32493 0.25135 0.13856 0.16358 0.070445 0.027793 0.11877 146 23.8821 
15 0.00097865 5 0.00097865 3.58 4.08 6 1.0452 0.81419 0.39778 0.51289 0.19091 0.10438 0.37065 89 45.6475 0.6426 0.40648 0.27539 0.30329 0.14276 0.055342 0.20908 64 19.4104 0.25766 0.19083 0.10495 0.13067 0.056607 0.02664 0.097181 153 19.9921 
15 0.00097865 5 0.00097865 3.58 4.08 6.5 0.93773 0.68063 0.41534 0.47969 0.21491 0.12817 0.30941 81 38.8547 0.67039 0.54057 0.31069 0.3624 0.19153 0.064378 0.23735 73 26.4551 0.25829 0.17877 0.10716 0.13146 0.049198 0.023216 0.10897 154 20.2446 
15 0.00097865 5 0.00097865 3.58 4.08 7 0.81526 0.62665 0.41148 0.44811 0.21512 0.16105 0.26672 48 21.5091 0.84287 0.6658 0.42617 0.47089 0.24168 0.11141 0.27957 34 16.0104 0.32077 0.20657 0.14133 0.15939 0.06604 0.035698 0.11681 82 13.0701 
15 0.00097865 5 0.00097865 3.58 4.58 3 1.0362 0.62911 0.37691 0.44494 0.15754 0.056032 0.33836 56 24.9167 0.85999 0.6888 0.30102 0.40642 0.15172 0.060635 0.31653 55 22.3533 0.44668 0.29047 0.17204 0.20659 0.079319 0.019871 0.15674 111 22.9314 
15 0.00097865 5 0.00097865 3.58 4.58 3.5 0.74691 0.5042 0.26384 0.34777 0.14633 0.068636 0.27423 112 38.9505 0.75474 0.59346 0.31128 0.37989 0.15142 0.065658 0.28493 102 38.7492 0.38153 0.25188 0.14696 0.17688 0.067494 0.026199 0.13602 214 37.8528 
15 0.00097865 5 0.00097865 3.58 4.58 4 1.2971 0.81979 0.41892 0.58179 0.2045 0.098197 0.49622 129 75.0514 0.97653 0.71998 0.41217 0.49645 0.23708 0.14049 0.32522 82 40.7089 0.38906 0.26757 0.14504 0.18284 0.066711 0.03065 0.1403 211 38.5794 
15 0.00097865 5 0.00097865 3.58 4.58 4.5 1.4177 0.95267 0.58181 0.68019 0.31149 0.14694 0.49779 116 78.9026 1.173 0.84628 0.49576 0.56291 0.18362 0.10184 0.41639 91 51.2244 0.34289 0.25202 0.14428 0.16961 0.061551 0.026199 0.12717 207 35.11 
15 0.00097865 5 0.00097865 3.58 4.58 5 0.81112 0.6376 0.38003 0.43494 0.21668 0.08307 0.30316 94 40.8839 0.85713 0.54826 0.28574 0.38553 0.12266 0.033367 0.3657 118 45.4931 0.3393 0.24878 0.14901 0.16884 0.072247 0.017913 0.12415 212 35.7943 
