sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum 
5 0.0024086 5 0.0024086 3.9 3.7 7 0.51924 0.43664 0.29061 0.29719 0.1602 0.069724 0.17156 8 2.3775 1.6957 1.3258 0.7727 0.92129 0.59138 0.38527 0.4939 10 9.2129 0.37158 0.26448 0.19239 0.22416 0.10625 0.040835 0.19873 18 4.0349 
5 0.0024086 5 0.0024086 3.9 4.2 3 0.32237 0.15891 0.10154 0.12622 0.060003 0.022436 0.099169 34 4.2915 3.3606 0.62229 0.19185 0.72641 0.03515 0.01658 1.2814 24 17.4339 0.22069 0.17171 0.10434 0.12291 0.07885 0.052225 0.064741 53 6.5142 
5 0.0024086 5 0.0024086 3.9 4.2 3.5 0.45413 0.22232 0.12682 0.18457 0.064758 0.027218 0.16622 68 12.551 0.78459 0.18939 0.062464 0.33397 0.024123 0.013107 0.81765 45 15.0288 0.20067 0.14057 0.089042 0.10598 0.046575 0.022955 0.08188 103 10.9162 
5 0.0024086 5 0.0024086 3.9 4.2 4 0.56422 0.43375 0.25623 0.37411 0.12728 0.052987 0.52814 92 34.4185 0.30367 0.16608 0.070666 0.1147 0.027684 0.010265 0.11255 29 3.3263 0.33589 0.13788 0.072965 0.13068 0.033092 0.014727 0.17689 117 15.2898 
5 0.0024086 5 0.0024086 3.9 4.2 4.5 0.47383 0.34599 0.22986 0.2908 0.12728 0.04368 0.45724 84 24.4276 2.0615 0.53515 0.17627 0.84715 0.074176 0.026983 1.7486 43 36.4275 0.29177 0.14359 0.097645 0.16625 0.053242 0.023834 0.27128 127 21.114 
5 0.0024086 5 0.0024086 3.9 4.2 5 0.2896 0.21804 0.15201 0.15921 0.074122 0.033681 0.094673 79 12.5776 2.3309 0.86523 0.27943 0.93797 0.098854 0.022382 1.5942 59 55.3401 0.25026 0.14783 0.09684 0.15645 0.054992 0.02652 0.2536 138 21.5906 
5 0.0024086 5 0.0024086 3.9 4.2 5.5 0.28824 0.20425 0.12869 0.14832 0.054651 0.014439 0.12861 80 11.8658 1.8172 0.74951 0.24284 0.55016 0.080784 0.031576 0.67098 67 36.8605 0.31168 0.15515 0.10281 0.14014 0.064102 0.023984 0.13297 147 20.6 
5 0.0024086 5 0.0024086 3.9 4.2 6 0.82108 0.45262 0.24403 0.43898 0.12887 0.04169 0.66523 105 46.0925 0.59063 0.26384 0.11569 0.20776 0.048132 0.015823 0.23978 43 8.9338 0.54908 0.3023 0.11229 0.22661 0.063093 0.021442 0.3106 148 33.5386 
5 0.0024086 5 0.0024086 3.9 4.2 6.5 0.91028 0.47934 0.25847 0.48164 0.12264 0.054333 0.72006 93 44.7925 1.2828 0.3588 0.13359 0.35621 0.067096 0.033419 0.4913 46 16.3858 0.44444 0.23742 0.1229 0.22274 0.061824 0.02808 0.32698 139 30.9612 
5 0.0024086 5 0.0024086 3.9 4.2 7 0.59088 0.31206 0.16224 0.23476 0.093599 0.058649 0.2004 28 6.5732 1.4606 0.71596 0.16833 0.4642 0.091398 0.050291 0.54086 46 21.3533 0.28702 0.23618 0.14786 0.17495 0.08268 0.045292 0.15438 74 12.9464 
